date,block_number,block_ts,total_utxo_value,utxo_value_under_1d,utxo_value_1d_1w,utxo_value_1w_1m,utxo_value_1m_3m,utxo_value_3m_6m,utxo_value_6m_12m,utxo_value_12m_18m,utxo_value_18m_24m,utxo_value_2y_3y,utxo_value_3y_5y,utxo_value_5y_8y,utxo_value_greater_8y,total_utxo_count,utxo_count_under_1d,utxo_count_1d_1w,utxo_count_1w_1m,utxo_count_1m_3m,utxo_count_3m_6m,utxo_count_6m_12m,utxo_count_12m_18m,utxo_count_18m_24m,utxo_count_2y_3y,utxo_count_3y_5y,utxo_count_5y_8y,utxo_count_greater_8y,total_utxo_count_filter,utxo_count_filter_under_1d,utxo_count_filter_1d_1w,utxo_count_filter_1w_1m,utxo_count_filter_1m_3m,utxo_count_filter_3m_6m,utxo_count_filter_6m_12m,utxo_count_filter_12m_18m,utxo_count_filter_18m_24m,utxo_count_filter_2y_3y,utxo_count_filter_3y_5y,utxo_count_filter_5y_8y,utxo_count_filter_greater_8y
2017-07-24,477430,2017-07-24 23:52:21,1646787729530316,27296550301090,68784166712213,134539141196269,204072201325388,132287007423578,140981500017267,131258256115457,61333805359252,117017956212694,322812627532962,179799761334146,126604756000000,54043414,315321,1085309,2474936,4936539,5694569,9127506,8370078,4630545,8617928,7144549,1621115,25019,7786124,143351,425752,778503,1229078,810261,1170086,811424,490572,536241,1305984,452152,25019
2017-07-25,477578,2017-07-25 23:47:15,1646972729530316,37287816885831,64542040291060,135782162019611,203317633912631,132234264649987,141566297263798,129968838315598,62721924984705,116903673899282,312201027026580,183687294281233,126759756000000,54073814,349709,1088877,2484392,4914891,5681509,9120267,8360753,4619413,8657864,7142066,1629024,25049,7791586,181679,407935,787029,1226462,801028,1167822,802054,490996,535792,1306090,452632,25049
2017-07-26,477725,2017-07-26 23:54:26,1647156479530316,36638721667737,68239222966958,133507801414256,201393522279072,134102180423787,138226345154453,132350981961856,63245880456516,116873342763618,312106033209854,183532691232209,126939756000000,54022276,306343,1118991,2484019,4892260,5657072,9087769,8383151,4629576,8661609,7143877,1632524,25085,7751331,150287,432942,788028,1218777,790300,1161576,791708,490982,534595,1306159,453022,25085
2017-07-27,477879,2017-07-27 23:44:20,1647348979530316,38764236209703,68189080352562,135726522847860,198533583779653,135321620751414,135154731488008,134102812050326,62483045397456,116892753052179,311661892772785,183384944828370,127133756000000,53936972,297321,1126915,2477365,4818654,5636065,9071894,8379522,4659697,8665199,7143610,1635605,25125,7691229,140915,424009,780520,1202368,784022,1158774,781565,491885,534681,1305733,453338,25125
2017-07-28,478029,2017-07-28 23:58:18,1647536479530316,50221037924510,70214563064270,130831936959765,198070710759317,134319740053511,133894740546014,132415788703945,61925013249310,114264495508344,310920391268758,183064305492572,127393756000000,53935298,325106,1101486,2483356,4814888,5606015,9063824,8380338,4684000,8670718,7143004,1637386,25177,7668069,157755,414231,772515,1191374,779231,1155638,777448,493973,534589,1304797,453600,25177
2017-07-29,478186,2017-07-29 23:55:16,1647732729530316,45479138667219,91025368840183,127270840693535,198413907584459,130775715208367,134044146313775,131630354578364,61932489476027,113019391994038,303585802255580,182941917918769,127613656000000,53795635,281324,1124424,2456622,4751312,5557502,9039270,8407233,4687217,8665344,7159086,1641080,25221,7605930,128839,435485,744852,1172645,778475,1150685,774974,495151,532876,1303318,453978,25221
2017-07-30,478333,2017-07-30 23:48:57,1647916479530316,56869318924954,98148180423687,124401416195083,197405662820420,130047131453839,124289411502641,129766132701047,60697631260799,112945902791108,302728631795803,182778303660935,127838756000000,53667515,233986,1153114,2433018,4694795,5541571,9018380,8383090,4705267,8659300,7174640,1645087,25267,7553836,136987,449156,734017,1145442,773449,1141173,763809,488568,531019,1301175,453794,25267
2017-07-31,478478,2017-07-31 23:57:42,1648097729530316,63637968577170,117807399829010,120039807793173,192034442337550,130184592011193,123614587944085,128098670990813,60881436404006,112228511772945,288899815705760,182526740164611,128143756000000,53585230,301872,1062287,2430187,4632080,5547753,9005971,8370365,4728755,8655447,7176784,1648411,25318,7478953,154576,423097,720467,1121762,768935,1130076,756036,487232,528592,1298013,454025,25318
2017-08-01,478627,2017-08-01 23:42:22,1648283979530316,63407327696783,137385619121588,114403852332898,186611446823080,124519867375336,122743738460482,127064481350638,61258275490982,111578968163103,288555498815499,182315805899927,128439098000000,53424511,207649,1066281,2428593,4572340,5524333,8986786,8385524,4744544,8657932,7173739,1651418,25372,7453257,106321,437323,732409,1120362,772554,1128036,753008,488990,527914,1295275,454263,25372
2017-08-02,478779,2017-08-02 23:57:12,1648473979530316,66672957344513,141957968068715,115274109982189,184461502622232,122237057737515,120877089203566,126379361249510,61087471442362,111129370072181,287643447508431,182014546299102,128739098000000,53298749,292537,997408,2421210,4520394,5489019,8934911,8382478,4747258,8661709,7171435,1654969,25421,7371736,121712,413609,734412,1102113,761523,1095579,741011,490413,526502,1293395,454372,25421
2017-08-03,478917,2017-08-03 23:49:53,1648646479530316,58144444235127,153115259599982,118172504150966,183445669189083,123566239652899,120081443478130,125608879949354,60277744034290,108714981647648,286636299211450,181838916381387,129044098000000,53274360,291996,1000094,2440408,4484892,5473266,8928778,8362466,4776940,8661631,7170324,1658084,25481,7356310,134106,405252,735844,1088433,761068,1093558,737759,492268,525171,1291242,453975,25481
2017-08-04,479096,2017-08-04 23:32:14,1648870229530316,52617906494490,165894970186526,121571911254594,183853910545263,123007673885517,119270374062056,122218290377188,61715908297611,103299460408660,284765622093041,181335103925370,129319098000000,53141156,324129,988088,2425770,4468402,5414852,8882427,8343631,4782556,8657927,7167228,1660612,25534,7204915,148572,396814,736474,1052551,714013,1058137,711977,486493,522453,1287149,452608,25534
2017-08-05,479273,2017-08-05 23:50:34,1649091479530316,41271063626052,180540687099484,126009191195879,182808868561261,122664637934745,118847478292574,119624105245950,61418962700679,102987545922077,282481820608719,180898020342896,129539098000000,53027598,305011,1014163,2406256,4436128,5370409,8849565,8326372,4811736,8651953,7165453,1664974,25578,7115576,142423,408760,728756,1032493,692367,1033138,698410,484124,519964,1284562,452662,25578
2017-08-06,479413,2017-08-06 23:41:44,1649266479530316,57099457845449,154814741231708,145635517003145,180742703790006,117812563121559,121006154426709,119050890748000,61078509486441,102652063909032,279267778437818,180317001530449,129789098000000,53023671,272573,1093986,2389371,4398335,5372119,8824337,8324158,4809079,8636157,7203689,1674239,25628,7085467,117423,432248,736005,1016764,691779,1022887,691773,483559,519071,1283762,452637,25628
2017-08-07,479566,2017-08-07 23:21:11,1649457729530316,64426558191346,146394511668953,154322754736672,177925529485399,118145374309239,118787288234624,116365809284110,61908611146875,102206613172712,278901683045384,179928898255002,130144098000000,52998103,323908,1058752,2311080,4459091,5352311,8780638,8345708,4818046,8641739,7203153,1677989,25688,7031939,150932,394262,750733,1003806,667713,1008695,678765,483314,518292,1282513,452811,25688
2017-08-08,479730,2017-08-08 23:58:34,1649662729530316,58243213577706,151684593154915,161688978845840,177768848520733,116898909743523,115782166466276,114844162001150,62665041315231,102072641740800,278130309147896,179464767016246,130419098000000,52982129,369423,1092951,2248521,4454273,5322227,8746954,8345564,4843255,8646635,7204508,1682077,25741,7012911,185822,394695,724470,1003437,643928,1003205,674248,484288,517677,1281389,452963,25741
2017-08-09,479868,2017-08-09 23:59:46,1649835229530316,42849224070815,156796814949593,174745186947722,179647921511925,117091387450851,113357738045642,113181608990691,59677266601718,104744684602494,277877908731309,179176389627556,130689098000000,53063372,356011,1155109,2245788,4464631,5324413,8730213,8348704,4870723,8651091,7204617,1686277,25795,7032336,164505,442322,712587,1005909,647546,1002325,672680,485739,517568,1281725,453078,25795
2017-08-10,480002,2017-08-10 23:56:02,1650002729530316,43996384911303,150272940066572,181745249858485,179548708930571,116568888762302,113339736228421,112713404138987,59806550267049,104543379776902,277560373130198,178988015459526,130919098000000,53141348,355413,1192097,2250833,4474513,5322710,8722837,8361116,4886827,8654010,7204673,1690478,25841,7068219,172970,464106,713573,1008729,650714,1002391,671330,486849,517375,1280827,453316,25841
2017-08-11,480146,2017-08-11 23:57:50,1650182729530316,43525882763486,138527231801565,196015877082958,177626001817723,116327526124423,114438377146290,111208494233229,61073538039599,104578384112250,276117094411496,179565223997297,131179098000000,53237465,355789,1222592,2292336,4461312,5320435,8738560,8354449,4911789,8656029,7204003,1694281,25890,7082365,174247,472760,722607,999490,656055,1003835,670507,487829,516916,1280008,452406,25890
2017-08-12,480281,2017-08-12 23:56:57,1650351479530316,41866892543857,133043874456159,207176030674280,175555892057536,115027518287891,115173768820055,110680038904219,61090553824873,104550686976141,275655897807334,179281227177971,131249098000000,53272570,323684,1260844,2320519,4434876,5301486,8765192,8339961,4926999,8673404,7201731,1697970,25904,7071551,155529,492633,730036,986560,654947,1004064,668167,488046,516418,1277429,452371,25904
2017-08-13,480429,2017-08-13 23:53:30,1650536479530316,35227011434763,130405576305873,217430120459251,175370924062833,116104396501729,114728901281452,110339827686177,61124525516089,104317091074193,275116729512914,178732277695042,131639098000000,53281244,355202,1261468,2320869,4395975,5309675,8733622,8346295,4943996,8650734,7235134,1702325,25949,7045318,146506,494465,723387,974905,658862,1003309,666615,488012,515945,1274787,452274,25949
2017-08-14,480559,2017-08-14 23:57:04,1650698979530316,45516088100232,113792729668847,225962878488488,171659924644603,118905344702500,114713584149252,109516027110239,61387238252182,103994641706050,274870252614938,178278172092985,132102098000000,53370050,338667,1310559,2356985,4384768,5314987,8724228,8348880,4969507,8653953,7234958,1706562,25996,7091742,176383,495558,739810,971199,661525,1002596,663794,488496,515944,1272773,452558,25996
2017-08-15,480711,2017-08-15 23:59:01,1650888979530316,43555526342818,103586362520668,239311743380811,170105570463036,120621388191508,113931936669743,109757142463846,61022057896791,104118295985908,274473214093506,177862306521681,132543435000000,53542622,444894,1284481,2407451,4373881,5327685,8733673,8331075,5008698,8659505,7234580,1710655,26044,7129387,210305,481299,757344,969690,665726,1002648,661743,489675,515725,1270864,452727,26044
2017-08-16,480841,2017-08-16 23:54:39,1651051479530316,42361274590665,100210740704042,243708144523876,170331119810673,121496846489866,113537706663280,109695293550076,59648110255005,105356031290922,274253653665766,177178812986145,133273745000000,53681321,357631,1401436,2460241,4367582,5340904,8752379,8335171,5028476,8660001,7236196,1715198,26106,7160715,171698,536105,771437,965706,671450,1004399,659944,491007,515331,1270124,453082,26106
2017-08-17,481020,2017-08-17 23:54:58,1651275229530316,41388496741423,101257246452244,246467636546445,167245116914767,123675707032459,112966639442542,109336607198623,59463162042868,104992265442052,273981977681276,177016629035617,133483745000000,53688548,415928,1332654,2486741,4332707,5346621,8754129,8340526,5040529,8659690,7233263,1719612,26148,7143128,187512,510747,773967,957081,675905,1005440,656750,491595,512357,1267713,453108,26148
2017-08-18,481169,2017-08-18 23:55:06,1651461479530316,38014821416294,104754790755854,247363005843377,167528683496108,124032712177600,113360279815929,107976753623946,60158614981400,104223519513394,273571373159159,176807968747255,133668956000000,53807673,373438,1412416,2513258,4341883,5359782,8771772,8315897,5076103,8654244,7238882,1723819,26179,7174527,171284,539402,791061,956835,679940,1008012,654423,492370,512234,1265848,452874,26179
2017-08-19,481320,2017-08-19 23:57:41,1651650229530316,35932858122882,105602992357179,254172609251654,164607766963673,124224506346276,112786655590477,107456827220910,59903917856902,103838626316193,272947552172008,176316934332162,133858983000000,53860281,385391,1442023,2521357,4316372,5379949,8760245,8315483,5082474,8667898,7234231,1728639,26219,7149156,152360,540454,796948,946395,683296,1007795,651161,491461,511771,1263162,453066,26219
2017-08-20,481450,2017-08-20 23:31:01,1651812729530316,30816574267315,112360928495846,260395976134680,160476980114339,125586907615475,112144318025232,104368719088850,60203653711256,103171066432370,272249649352192,175596973292761,134440983000000,53833245,297773,1453848,2569466,4280262,5383041,8762626,8316793,5100287,8646290,7264560,1732054,26245,7138478,134298,544491,808698,937749,686851,1008057,649306,492391,510546,1260784,453316,26245
2017-08-21,481565,2017-08-21 23:45:04,1651956479530316,37593509361263,107421831779484,259572718412401,160945113922478,124244934775218,112742602646388,101443994754869,62999135782225,103081903274228,271881217808320,175313540013442,134715977000000,53946485,324610,1452810,2594887,4281611,5397848,8778343,8303079,5136336,8650113,7263563,1737006,26279,7171199,160182,526646,827694,939078,692850,1009026,646942,494521,510257,1259424,453558,26279
2017-08-22,481654,2017-08-22 23:57:42,1652067729530316,36899547480463,107463788362759,262947692628062,160328151581748,122438851806009,114378472855893,100530849511928,63328870079750,102990507822051,270709835038305,175115185363348,134935977000000,54095807,309796,1434035,2701442,4292623,5403599,8799849,8307704,5150628,8662344,7264407,1743068,26312,7209509,151552,522012,866052,941141,702177,1010791,644923,497013,510270,1259466,453857,26312
2017-08-23,481813,2017-08-23 23:54:46,1652266479530240,39443887159575,99885695496174,268113342261462,162287496608390,122958338388466,114554021766887,99268913696327,64269636815249,101172427313896,270324338092513,174777404931301,135210977000000,54190302,434789,1349174,2720881,4271984,5415243,8819027,8290009,5181928,8669312,7263957,1747637,26361,7201556,190637,479319,868412,931126,706485,1011133,642972,499051,509758,1257753,454069,26361
2017-08-24,481914,2017-08-24 23:52:29,1652392729530240,33939156117204,99112174819984,272233722083415,163933601177239,124426636546014,114770789522803,94223826721049,68746799961226,100334682553373,270575861284974,174593481742959,135501997000000,54259708,255749,1416517,2835113,4272108,5421119,8850440,8282280,5207886,8675460,7263882,1752740,26414,7219717,140566,508513,899303,931961,711084,1013884,640733,501609,509792,1257691,454286,26414
2017-08-25,482015,2017-08-25 23:21:23,1652518979530240,30407583568831,99257182515454,269962128897317,169490571378864,124835386169433,115358028118806,93768130005454,68850594764155,100230034621608,270259148415911,174307759074407,135792432000000,54402560,304392,1350861,2912112,4297223,5426564,8875329,8270083,5235298,8681118,7265467,1757648,26465,7292461,178919,505621,920311,943239,714156,1016351,638955,503575,510009,1257536,454478,26465
2017-08-26,482120,2017-08-26 23:49:52,1652650229530240,26847674198351,96918616037565,270566996070530,175787726718973,124675821372787,115796079620160,92232972295048,69580013995159,100164907543727,269987958391560,174049031286380,136042432000000,54541022,349644,1276871,3016281,4277797,5461659,8896289,8260306,5247895,8699815,7265376,1762574,26515,7304148,154245,519325,939635,942472,718173,1018612,637826,504680,509085,1256463,454496,26515
2017-08-27,482275,2017-08-27 23:55:00,1652843979530240,26045881148372,92458673135915,257915335008702,193513415102189,126000990390178,115171439778752,91977071207204,70085445030863,100041352326108,269567218749005,173679725652952,136387432000000,54467046,369126,1225680,3007030,4217862,5481979,8885123,8244882,5267945,8677794,7297079,1765962,26584,7244871,139722,487240,933428,939174,719244,1017769,635035,505852,508137,1254437,454187,26584
